video_id,kind,claim,grounding,grounding_top1,novelty,fabricated
BHxn3qfPAl4_000018_000028,expert,Stretches her neck,0.2834989130496979,0.2976515293121338,0.0,0
BHxn3qfPAl4_000018_000028,expert,Massages her neck,0.3117118179798126,0.31854668259620667,0.0,0
BHxn3qfPAl4_000018_000028,expert,Therapist uses arm,0.18673914670944214,0.1889837086200714,0.0,0
BHxn3qfPAl4_000018_000028,expert,Tilts her head to side,0.22394847869873047,0.2288670837879181,0.0,0
BHxn3qfPAl4_000018_000028,halluc,A man lies,0.1740703135728836,0.17743490636348724,0.3134729266166687,0
BHxn3qfPAl4_000018_000028,halluc,On a massage table,0.276949018239975,0.2837069034576416,-1.1920928955078125e-07,0
BHxn3qfPAl4_000018_000028,halluc,His eyes are closed,0.20603583753108978,0.2116447240114212,0.30178821086883545,0
BHxn3qfPAl4_000018_000028,halluc,A massage therapist,0.2367493063211441,0.25174152851104736,-1.1920928955078125e-07,0
BHxn3qfPAl4_000018_000028,halluc,Therapist stretches back,0.19944842159748077,0.21280455589294434,0.4175489544868469,0
BHxn3qfPAl4_000018_000028,halluc,Therapist massages back,0.23391501605510712,0.23936784267425537,0.20751148462295532,0
BHxn3qfPAl4_000018_000028,halluc,Therapist uses hand,0.17096900939941406,0.17327895760536194,0.21473455429077148,0
BHxn3qfPAl4_000018_000028,halluc,Therapist tilts head,0.23356182873249054,0.2392667829990387,0.36253273487091064,0
BHxn3qfPAl4_000018_000028,halluc,Head tilts to side,0.20049114525318146,0.2028980553150177,0.2218952775001526,0
BHxn3qfPAl4_000018_000028,para,Woman's eyes are shut,0.18867206573486328,0.2062644362449646,0.0,0
BHxn3qfPAl4_000018_000028,para,A woman is resting,0.24571694433689117,0.2523980736732483,0.0,0
BHxn3qfPAl4_000018_000028,para,Woman on a massage table,0.24584496021270752,0.25542742013931274,0.0,0
BHxn3qfPAl4_000018_000028,para,A therapist is present,0.15979309380054474,0.16579005122184753,0.0,0
BHxn3qfPAl4_000018_000028,para,Therapist stretches woman's neck,0.24081097543239594,0.2515602111816406,0.0,0
BHxn3qfPAl4_000018_000028,para,Therapist massages woman's neck,0.2446666955947876,0.25431156158447266,0.0,0
BHxn3qfPAl4_000018_000028,para,Woman's head is tilted,0.21680665016174316,0.2173958122730255,0.0,0
BHxn3qfPAl4_000018_000028,para,Head is tilted to side,0.2033867985010147,0.2167496532201767,0.0,0
BHxn3qfPAl4_000018_000028,para,Therapist's arm tilts head,0.20694053173065186,0.20789001882076263,0.0,0
BcW6Y7eufQE_000239_000249,expert,A cozy room,0.12376949936151505,0.14125098288059235,0.0,0
BcW6Y7eufQE_000239_000249,expert,A young woman,0.16806639730930328,0.17343637347221375,0.0,0
BcW6Y7eufQE_000239_000249,expert,Woman wears pink hoodie,0.19802623987197876,0.21387067437171936,0.0,0
BcW6Y7eufQE_000239_000249,expert,An older woman,0.1447332352399826,0.17467741668224335,0.0,0
BcW6Y7eufQE_000239_000249,expert,Older woman has short hair,0.16064661741256714,0.1809106469154358,0.0,0
BcW6Y7eufQE_000239_000249,expert,Women sit across,0.17573845386505127,0.17953352630138397,0.0,0
BcW6Y7eufQE_000239_000249,expert,Young woman adjusts hair,0.1855900138616562,0.19431310892105103,0.0,0
BcW6Y7eufQE_000239_000249,expert,Older woman laughs,0.1723470240831375,0.18977868556976318,0.0,0
BcW6Y7eufQE_000239_000249,halluc,A room is cozy.,0.14163149893283844,0.14716759324073792,0.050672948360443115,0
BcW6Y7eufQE_000239_000249,halluc,A young woman is present.,0.20883333683013916,0.22163237631320953,0.06540721654891968,0
BcW6Y7eufQE_000239_000249,halluc,Woman wears blue sweater.,0.14454416930675507,0.14856253564357758,0.5680092573165894,1
BcW6Y7eufQE_000239_000249,halluc,Young woman sits across.,0.19208598136901855,0.19960570335388184,0.32553815841674805,0
BcW6Y7eufQE_000239_000249,halluc,An older woman is present.,0.16518914699554443,0.17502833902835846,0.054976820945739746,0
BcW6Y7eufQE_000239_000249,halluc,Older woman has long hair.,0.15652996301651,0.1797391176223755,0.09431767463684082,0
BcW6Y7eufQE_000239_000249,halluc,They have a conversation.,0.22022823989391327,0.23419052362442017,0.7856979966163635,1
BcW6Y7eufQE_000239_000249,halluc,Young woman sips coffee.,0.1887819766998291,0.20606079697608948,0.41187435388565063,0
BcW6Y7eufQE_000239_000249,halluc,Older woman is laughing.,0.16845299303531647,0.17925208806991577,0.04199856519699097,0
BcW6Y7eufQE_000239_000249,para,A comfortable room,0.14070576429367065,0.15049093961715698,0.0,0
BcW6Y7eufQE_000239_000249,para,A youthful female,0.16540765762329102,0.16861240565776825,0.0,0
BcW6Y7eufQE_000239_000249,para,Female wears pink hoodie,0.190063938498497,0.20869404077529907,0.0,0
BcW6Y7eufQE_000239_000249,para,Female is seated,0.17713654041290283,0.19364546239376068,0.0,0
BcW6Y7eufQE_000239_000249,para,An elder woman,0.13314639031887054,0.168426975607872,0.0,0
BcW6Y7eufQE_000239_000249,para,Woman has short hair,0.1806158572435379,0.1887013167142868,0.0,0
BcW6Y7eufQE_000239_000249,para,Woman is seated,0.17356403172016144,0.19718265533447266,0.0,0
BcW6Y7eufQE_000239_000249,para,Women sit opposite,0.18219856917858124,0.18648886680603027,0.0,0
BcW6Y7eufQE_000239_000249,para,Younger woman tidies hair,0.22569091618061066,0.23158206045627594,0.0,0
EA3HCx0yTIY_000281_000291,expert,A man is bearded.,0.16348642110824585,0.16515307128429413,0.0,0
EA3HCx0yTIY_000281_000291,expert,A man is bald.,0.15506787598133087,0.15745779871940613,0.0,0
EA3HCx0yTIY_000281_000291,expert,A man sits.,0.16313041746616364,0.16366636753082275,0.0,0
EA3HCx0yTIY_000281_000291,expert,Man at a drum set.,0.3081801235675812,0.30951595306396484,0.0,0
EA3HCx0yTIY_000281_000291,expert,Drum set in studio.,0.284702867269516,0.28562062978744507,0.0,0
EA3HCx0yTIY_000281_000291,expert,A recording studio.,0.19699804484844208,0.1984746903181076,0.0,0
EA3HCx0yTIY_000281_000291,expert,Man strikes a cymbal.,0.2766048014163971,0.2777630686759949,0.0,0
EA3HCx0yTIY_000281_000291,expert,Man uses a drumstick.,0.2877228260040283,0.29094138741493225,0.0,0
EA3HCx0yTIY_000281_000291,expert,Man's motion is repeated.,0.15333081781864166,0.15620693564414978,0.0,0
EA3HCx0yTIY_000281_000291,halluc,A man is bearded,0.15707705914974213,0.15848290920257568,0.0019576549530029297,0
EA3HCx0yTIY_000281_000291,halluc,A man has long hair,0.09640129655599594,0.09779442101716995,0.3847278952598572,0
EA3HCx0yTIY_000281_000291,halluc,A man sits,0.15846429765224457,0.15943849086761475,0.004143893718719482,0
EA3HCx0yTIY_000281_000291,halluc,A man sits at drum set,0.3013974726200104,0.3032611310482025,0.15164494514465332,0
EA3HCx0yTIY_000281_000291,halluc,The setting is a concert hall,0.13382716476917267,0.13546991348266602,0.54390949010849,1
EA3HCx0yTIY_000281_000291,halluc,He strikes a snare drum,0.27422896027565,0.2751539349555969,0.32798320055007935,0
EA3HCx0yTIY_000281_000291,halluc,He strikes rhythmically,0.23600631952285767,0.23774771392345428,0.4493928551673889,0
EA3HCx0yTIY_000281_000291,halluc,He uses a drumstick,0.27527859807014465,0.27715003490448,0.10366839170455933,0
EA3HCx0yTIY_000281_000291,halluc,His motion is deliberate,0.16174520552158356,0.1631159484386444,0.37703704833984375,0
EA3HCx0yTIY_000281_000291,halluc,His motion is repeated,0.15452034771442413,0.1565992832183838,0.15089714527130127,0
EA3HCx0yTIY_000281_000291,para,A recording studio,0.2047201544046402,0.20643343031406403,0.0,0
EA3HCx0yTIY_000281_000291,para,A man is bald,0.14946436882019043,0.15124936401844025,0.0,0
EA3HCx0yTIY_000281_000291,para,A man is bearded,0.15707705914974213,0.15848290920257568,0.0,0
EA3HCx0yTIY_000281_000291,para,Man is seated at drum set,0.2967517077922821,0.2979546785354614,0.0,0
EA3HCx0yTIY_000281_000291,para,He uses a drumstick,0.27527859807014465,0.27715003490448,0.0,0
EA3HCx0yTIY_000281_000291,para,He hits a cymbal,0.28576913475990295,0.28672003746032715,0.0,0
EA3HCx0yTIY_000281_000291,para,His motion is deliberate,0.16174520552158356,0.1631159484386444,0.0,0
EA3HCx0yTIY_000281_000291,para,His motion is repeated,0.15452034771442413,0.1565992832183838,0.0,0
j6CgiNeWQwM_000842_000852,expert,Setting is a kitchen,0.19096256792545319,0.20494914054870605,0.0,0
j6CgiNeWQwM_000842_000852,expert,A chef is visible,0.2293683886528015,0.23642173409461975,0.0,0
j6CgiNeWQwM_000842_000852,expert,An assistant is visible,0.17686398327350616,0.19292187690734863,0.0,0
j6CgiNeWQwM_000842_000852,expert,Chef and assistant prepare cake,0.26402467489242554,0.2807355523109436,0.0,0
j6CgiNeWQwM_000842_000852,expert,Assistant holds a bowl,0.2175971269607544,0.22369983792304993,0.0,0
j6CgiNeWQwM_000842_000852,expert,Bowl is large,0.19120316207408905,0.19901487231254578,0.0,0
j6CgiNeWQwM_000842_000852,expert,Bowl is a mixing bowl,0.20937728881835938,0.22407609224319458,0.0,0
j6CgiNeWQwM_000842_000852,expert,Bowl contains batter,0.2940712869167328,0.29732513427734375,0.0,0
j6CgiNeWQwM_000842_000852,expert,Chef uses a spatula,0.24777454137802124,0.250308096408844,0.0,0
j6CgiNeWQwM_000842_000852,expert,Chef transfers batter,0.3062136471271515,0.30792921781539917,0.0,0
j6CgiNeWQwM_000842_000852,expert,Batter goes into pan,0.29693201184272766,0.30564236640930176,0.0,0
j6CgiNeWQwM_000842_000852,expert,Pan is a cake pan,0.21720542013645172,0.22529911994934082,0.0,0
j6CgiNeWQwM_000842_000852,expert,Pan is round,0.20010705292224884,0.20799601078033447,0.0,0
j6CgiNeWQwM_000842_000852,expert,Pan is lined,0.2337549924850464,0.23401504755020142,0.0,0
j6CgiNeWQwM_000842_000852,expert,Lining is parchment paper,0.21139632165431976,0.21429026126861572,0.0,0
j6CgiNeWQwM_000842_000852,expert,Batter is scraped,0.2833743095397949,0.29344671964645386,0.0,0
j6CgiNeWQwM_000842_000852,expert,Batter scraped from bowl,0.29219135642051697,0.295565128326416,0.0,0
j6CgiNeWQwM_000842_000852,expert,Batter scraped into pan,0.26789364218711853,0.27247774600982666,0.0,0
j6CgiNeWQwM_000842_000852,halluc,Setting is a kitchen,0.19096256792545319,0.20494914054870605,-5.960464477539062e-07,0
j6CgiNeWQwM_000842_000852,halluc,A chef is visible,0.2293683886528015,0.23642173409461975,5.960464477539063e-08,0
j6CgiNeWQwM_000842_000852,halluc,An assistant is visible,0.17686398327350616,0.19292187690734863,2.980232238769531e-07,0
j6CgiNeWQwM_000842_000852,halluc,They prepare a cake,0.29956695437431335,0.30883365869522095,0.28578758239746094,0
j6CgiNeWQwM_000842_000852,halluc,Assistant holds a bowl,0.2175971269607544,0.22369983792304993,0.0,0
j6CgiNeWQwM_000842_000852,halluc,Bowl is a mixing bowl,0.20937728881835938,0.22407609224319458,3.5762786865234375e-07,0
j6CgiNeWQwM_000842_000852,halluc,Bowl is small,0.18031907081604004,0.18278703093528748,0.07841628789901733,0
j6CgiNeWQwM_000842_000852,halluc,Bowl filled with batter,0.2653285264968872,0.2669300436973572,0.11906826496124268,0
j6CgiNeWQwM_000842_000852,halluc,Chef uses a spoon,0.2345719337463379,0.2449435293674469,0.332813024520874,0
j6CgiNeWQwM_000842_000852,halluc,Chef transfers batter,0.3062136471271515,0.30792921781539917,-3.5762786865234375e-07,0
j6CgiNeWQwM_000842_000852,halluc,Batter goes into pan,0.29693201184272766,0.30564236640930176,2.384185791015625e-07,0
j6CgiNeWQwM_000842_000852,halluc,Pan is a cake pan,0.21720542013645172,0.22529911994934082,-2.384185791015625e-07,0
j6CgiNeWQwM_000842_000852,halluc,Pan is square,0.15896590054035187,0.16638417541980743,0.17179518938064575,0
j6CgiNeWQwM_000842_000852,halluc,Pan is lined,0.2337549924850464,0.23401504755020142,-1.1920928955078125e-07,0
j6CgiNeWQwM_000842_000852,halluc,Pan has parchment paper,0.2102731466293335,0.21417750418186188,0.23547083139419556,0
j6CgiNeWQwM_000842_000852,halluc,They work together,0.19718943536281586,0.19843818247318268,0.7266169786453247,1
j6CgiNeWQwM_000842_000852,halluc,Batter scraped from bowl,0.29219135642051697,0.295565128326416,1.7881393432617188e-07,0
j6CgiNeWQwM_000842_000852,halluc,Batter scraped into pan,0.26789364218711853,0.27247774600982666,1.1920928955078125e-07,0
j6CgiNeWQwM_000842_000852,para,A chef is present.,0.24316811561584473,0.2502680718898773,0.0,0
j6CgiNeWQwM_000842_000852,para,An assistant is present.,0.1521795094013214,0.16433915495872498,0.0,0
j6CgiNeWQwM_000842_000852,para,They are in a kitchen.,0.21067702770233154,0.22787010669708252,0.0,0
j6CgiNeWQwM_000842_000852,para,Assistant supports a bowl.,0.24720358848571777,0.2565886974334717,0.0,0
j6CgiNeWQwM_000842_000852,para,The bowl is large.,0.20045305788516998,0.2047550082206726,0.0,0
j6CgiNeWQwM_000842_000852,para,Bowl contains batter.,0.2994213104248047,0.3040884733200073,0.0,0
j6CgiNeWQwM_000842_000852,para,It is a mixing bowl.,0.22685061395168304,0.24005410075187683,0.0,0
j6CgiNeWQwM_000842_000852,para,Chef uses a spatula.,0.24776117503643036,0.25237852334976196,0.0,0
j6CgiNeWQwM_000842_000852,para,Chef moves the batter.,0.31176868081092834,0.3171935975551605,0.0,0
j6CgiNeWQwM_000842_000852,para,Batter goes into pan.,0.2940904200077057,0.3009733557701111,0.0,0
j6CgiNeWQwM_000842_000852,para,A cake pan is present.,0.2323756068944931,0.23524105548858643,0.0,0
j6CgiNeWQwM_000842_000852,para,The pan is round.,0.2190958708524704,0.22196704149246216,0.0,0
j6CgiNeWQwM_000842_000852,para,Pan is lined.,0.2314995378255844,0.23199394345283508,0.0,0
j6CgiNeWQwM_000842_000852,para,Parchment paper lines pan.,0.20892708003520966,0.2165449857711792,0.0,0
j6CgiNeWQwM_000842_000852,para,Batter scraped from bowl.,0.2903745174407959,0.2952902317047119,0.0,0
j6CgiNeWQwM_000842_000852,para,Batter deposited into pan.,0.2877061665058136,0.2887636721134186,0.0,0
9fuIpQgnNEQ_000049_000059,expert,A bustling convention center.,0.2557870149612427,0.2564554214477539,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Scene is outside.,0.23368676006793976,0.23672550916671753,0.0,0
9fuIpQgnNEQ_000049_000059,expert,A large crowd.,0.2510276138782501,0.25475919246673584,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Crowd forms a line.,0.2934911251068115,0.3040786385536194,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Line is along sidewalk.,0.28925326466560364,0.29233017563819885,0.0,0
9fuIpQgnNEQ_000049_000059,expert,People wear various outfits.,0.2219802588224411,0.2281430959701538,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Some people wear cosplay.,0.2578122615814209,0.2820441424846649,0.0,0
9fuIpQgnNEQ_000049_000059,expert,A man holds a camera.,0.11750219017267227,0.1403297334909439,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Man captures photos.,0.16549575328826904,0.17207147181034088,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Man focuses on individuals.,0.11188173294067383,0.11988966166973114,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Individuals are in costume.,0.2337600439786911,0.24863901734352112,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Attendees are chatting.,0.2460346221923828,0.2506415843963623,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Attendees move slowly.,0.2742335796356201,0.28275442123413086,0.0,0
9fuIpQgnNEQ_000049_000059,expert,Attendees move forward.,0.2592995762825012,0.2639428973197937,0.0,0
9fuIpQgnNEQ_000049_000059,halluc,Outside a concert hall,0.23066742718219757,0.24037563800811768,0.5707095265388489,1
9fuIpQgnNEQ_000049_000059,halluc,Concert hall is bustling,0.2383728176355362,0.2502884864807129,0.570510745048523,1
9fuIpQgnNEQ_000049_000059,halluc,A large crowd,0.24618083238601685,0.25250041484832764,0.0047705769538879395,0
9fuIpQgnNEQ_000049_000059,halluc,Crowd forms a line,0.2962208390235901,0.3098660707473755,0.00781393051147461,0
9fuIpQgnNEQ_000049_000059,halluc,Along a park path,0.0869748517870903,0.09447586536407471,0.5146048069000244,1
9fuIpQgnNEQ_000049_000059,halluc,People wear various outfits,0.2257460504770279,0.228307843208313,0.00443798303604126,0
9fuIpQgnNEQ_000049_000059,halluc,Some wear athletic gear,0.11927605420351028,0.1243099495768547,0.45313847064971924,0
9fuIpQgnNEQ_000049_000059,halluc,A man with a camera,0.1324833631515503,0.15539416670799255,0.1065605878829956,0
9fuIpQgnNEQ_000049_000059,halluc,Man captures photos,0.1675216406583786,0.16983461380004883,0.00522613525390625,0
9fuIpQgnNEQ_000049_000059,halluc,Photos of the scene,0.20822827517986298,0.21379470825195312,0.450589120388031,0
9fuIpQgnNEQ_000049_000059,halluc,Man focuses on individuals,0.1099952757358551,0.11709052324295044,0.015869736671447754,0
9fuIpQgnNEQ_000049_000059,halluc,Individuals wear athletic gear,0.1396564096212387,0.1486382782459259,0.4004136919975281,0
9fuIpQgnNEQ_000049_000059,halluc,Atmosphere is lively,0.2223474532365799,0.22724755108356476,0.702028751373291,1
9fuIpQgnNEQ_000049_000059,halluc,Attendees chat,0.19919705390930176,0.20453795790672302,0.07526326179504395,0
9fuIpQgnNEQ_000049_000059,halluc,Attendees move slowly,0.26806196570396423,0.27643635869026184,0.01073300838470459,0
9fuIpQgnNEQ_000049_000059,halluc,Attendees move in line,0.2843186557292938,0.28900420665740967,0.2092873454093933,0
9fuIpQgnNEQ_000049_000059,para,A sidewalk is visible,0.18158428370952606,0.19356295466423035,0.0,0
9fuIpQgnNEQ_000049_000059,para,A convention center is visible,0.21195285022258759,0.2211320400238037,0.0,0
9fuIpQgnNEQ_000049_000059,para,Convention center is busy,0.2675004005432129,0.2713259160518646,0.0,0
9fuIpQgnNEQ_000049_000059,para,A queue of people gathers,0.2854791581630707,0.29049307107925415,0.0,0
9fuIpQgnNEQ_000049_000059,para,The queue is sizable,0.25795412063598633,0.2658402919769287,0.0,0
9fuIpQgnNEQ_000049_000059,para,People wear diverse attire,0.19430549442768097,0.19969141483306885,0.0,0
9fuIpQgnNEQ_000049_000059,para,Some people wear cosplay,0.24991194903850555,0.27565401792526245,0.0,0
9fuIpQgnNEQ_000049_000059,para,A man holds a camera,0.12884606420993805,0.154030442237854,0.0,0
9fuIpQgnNEQ_000049_000059,para,Man photographs the scene,0.17648307979106903,0.1774279773235321,0.0,0
9fuIpQgnNEQ_000049_000059,para,Man photographs costumed people,0.18046514689922333,0.20089289546012878,0.0,0
9fuIpQgnNEQ_000049_000059,para,People are conversing,0.21759533882141113,0.23121702671051025,0.0,0
9fuIpQgnNEQ_000049_000059,para,People advance gradually,0.19565029442310333,0.19995224475860596,0.0,0
u-olDM7oGGM_000012_000022,expert,A residential street,0.18576960265636444,0.20520314574241638,0.0,0
u-olDM7oGGM_000012_000022,expert,A young boy,0.2315220832824707,0.24529191851615906,0.0,0
u-olDM7oGGM_000012_000022,expert,Boy wears a backpack,0.27016445994377136,0.2753250002861023,0.0,0
u-olDM7oGGM_000012_000022,expert,Boy walks alongside people,0.2823259234428406,0.2985697388648987,0.0,0
u-olDM7oGGM_000012_000022,expert,An adult is visible,0.16076305508613586,0.16716089844703674,0.0,0
u-olDM7oGGM_000012_000022,expert,Dog is on a leash,0.20679032802581787,0.2185543179512024,0.0,0
u-olDM7oGGM_000012_000022,expert,Boy drapes jacket over head,0.2639977037906647,0.2934496998786926,0.0,0
u-olDM7oGGM_000012_000022,expert,Boy runs across road,0.28663453459739685,0.3010972738265991,0.0,0
u-olDM7oGGM_000012_000022,expert,Boy is laughing,0.24018578231334686,0.25861620903015137,0.0,0
u-olDM7oGGM_000012_000022,halluc,A busy park,0.1561882048845291,0.1628650724887848,0.615420937538147,1
u-olDM7oGGM_000012_000022,halluc,A young boy,0.2315220832824707,0.24529191851615906,-2.384185791015625e-07,0
u-olDM7oGGM_000012_000022,halluc,Boy carries a skateboard,0.2541353404521942,0.2601449489593506,0.5083785057067871,1
u-olDM7oGGM_000012_000022,halluc,Boy walks alongside people,0.2823259234428406,0.2985697388648987,4.172325134277344e-07,0
u-olDM7oGGM_000012_000022,halluc,A group of people,0.20572429895401,0.23197287321090698,0.6009101271629333,1
