clip_idx,video_id,category,tier,gt,description,question_model,grader_model,candidate_id,q_idx,score,label,evidence_quote,rationale
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,0,0.0,no,skier navigates a snowy hill,"Describes skiing, contradicts burger eating."
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,1,0.0,no,snowy hill,"Describes ski slope, not Burger King."
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,2,0.0,no,,No drink cup mentioned.
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,3,0.0,no,,Completely unrelated content.
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,4,0.0,no,,No clothing description provided.
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier3_va11y,3,"In a Burger King restaurant, a bald man in a gray hoodie is rapidly eating a hamburger. He takes quick bites and washes them down with a drink. As he continues, he appears to struggle slightly, coughing at times. Around him, people are laughing and clapping, encouraging him to finish. Afterward, someone uses ketchup to write 'BURGER EATING' on a tray liner.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,0,1.0,yes,rapidly eating a hamburger,Directly states eating action with food type.
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier3_va11y,3,"In a Burger King restaurant, a bald man in a gray hoodie is rapidly eating a hamburger. He takes quick bites and washes them down with a drink. As he continues, he appears to struggle slightly, coughing at times. Around him, people are laughing and clapping, encouraging him to finish. Afterward, someone uses ketchup to write 'BURGER EATING' on a tray liner.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,1,1.0,yes,In a Burger King restaurant,Explicitly names location and setting.
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier3_va11y,3,"In a Burger King restaurant, a bald man in a gray hoodie is rapidly eating a hamburger. He takes quick bites and washes them down with a drink. As he continues, he appears to struggle slightly, coughing at times. Around him, people are laughing and clapping, encouraging him to finish. Afterward, someone uses ketchup to write 'BURGER EATING' on a tray liner.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,2,1.0,yes,washes them down with a drink,Identifies drink and drinking motion.
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier3_va11y,3,"In a Burger King restaurant, a bald man in a gray hoodie is rapidly eating a hamburger. He takes quick bites and washes them down with a drink. As he continues, he appears to struggle slightly, coughing at times. Around him, people are laughing and clapping, encouraging him to finish. Afterward, someone uses ketchup to write 'BURGER EATING' on a tray liner.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,3,1.0,yes,ketchup to write 'BURGER EATING' on a tray liner,Directly states tray text and Burger King context.
1,058y9xGmmTQ_000206_000216,Food & Cooking,tier3_va11y,3,"In a Burger King restaurant, a bald man in a gray hoodie is rapidly eating a hamburger. He takes quick bites and washes them down with a drink. As he continues, he appears to struggle slightly, coughing at times. Around him, people are laughing and clapping, encouraging him to finish. Afterward, someone uses ketchup to write 'BURGER EATING' on a tray liner.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,4,1.0,yes,gray hoodie,Explicitly identifies clothing color and type.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,0,0.0,no,skier navigates a snowy hill,"Describes skiing, not cooking. Completely wrong subject."
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,1,0.0,no,snowy hill,"Describes outdoor skiing scene, not kitchen."
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,2,0.0,no,skier navigates a snowy hill,No kitchen or cooking oil mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,3,0.0,no,,No salt or counter visible in description.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,4,0.0,no,skier navigates,No food or ingredients mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier2_vatex_long,2,"A man is holding a frying pan with food over a stove, he pushes the fork around in it.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,0,1.0,yes,"holding a frying pan with food, pushes the fork around",Directly states cooking action with pan and fork.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier2_vatex_long,2,"A man is holding a frying pan with food over a stove, he pushes the fork around in it.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,1,1.0,yes,over a stove,Stove explicitly mentioned as location.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier2_vatex_long,2,"A man is holding a frying pan with food over a stove, he pushes the fork around in it.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,2,0.0,no,,No cooking oil or ingredients mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier2_vatex_long,2,"A man is holding a frying pan with food over a stove, he pushes the fork around in it.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,3,0.0,no,,No salt brand or counter items mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier2_vatex_long,2,"A man is holding a frying pan with food over a stove, he pushes the fork around in it.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,4,0.5,partial,food,Food mentioned but not identified as eggs or vegetables.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier1_vatex_short,1,A man is stirring food in a cast iron skillet with a fork.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,0,1.0,yes,stirring food in a cast iron skillet with a fork,Directly describes cooking action with pan and fork.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier1_vatex_short,1,A man is stirring food in a cast iron skillet with a fork.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,1,0.5,partial,,Stove implied but not explicitly mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier1_vatex_short,1,A man is stirring food in a cast iron skillet with a fork.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,2,0.0,no,,No cooking oil or ingredients mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier1_vatex_short,1,A man is stirring food in a cast iron skillet with a fork.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,3,0.0,no,,No salt brand or counter items mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier1_vatex_short,1,A man is stirring food in a cast iron skillet with a fork.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,4,0.5,partial,food,Food mentioned but not identified as eggs or vegetables.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier3_va11y,3,"A man in a grey shirt stands at a stove, demonstrating how to cook an omelette with spaghetti and eggs in a black cast iron skillet. He stirs the mixture with a fork, moving the pan back and forth to ensure even cooking. The ingredients sizzle as he explains each step of the process.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,0,1.0,yes,"cook an omelette, stirs the mixture with a fork",Explicitly states omelette cooking with fork stirring.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier3_va11y,3,"A man in a grey shirt stands at a stove, demonstrating how to cook an omelette with spaghetti and eggs in a black cast iron skillet. He stirs the mixture with a fork, moving the pan back and forth to ensure even cooking. The ingredients sizzle as he explains each step of the process.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,1,1.0,yes,stands at a stove,Stove explicitly mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier3_va11y,3,"A man in a grey shirt stands at a stove, demonstrating how to cook an omelette with spaghetti and eggs in a black cast iron skillet. He stirs the mixture with a fork, moving the pan back and forth to ensure even cooking. The ingredients sizzle as he explains each step of the process.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,2,0.0,no,,No cooking oil mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier3_va11y,3,"A man in a grey shirt stands at a stove, demonstrating how to cook an omelette with spaghetti and eggs in a black cast iron skillet. He stirs the mixture with a fork, moving the pan back and forth to ensure even cooking. The ingredients sizzle as he explains each step of the process.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,3,0.0,no,,No salt brand or counter items mentioned.
3,vLGOZvJ_v4Q_000285_000295,Food & Cooking,tier3_va11y,3,"A man in a grey shirt stands at a stove, demonstrating how to cook an omelette with spaghetti and eggs in a black cast iron skillet. He stirs the mixture with a fork, moving the pan back and forth to ensure even cooking. The ingredients sizzle as he explains each step of the process.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,4,0.5,partial,spaghetti and eggs,Eggs mentioned but spaghetti contradicts omelette with vegetables.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier3_va11y,3,"In a cozy kitchen, a young girl stands at the stove, skillfully stirring scrambled eggs in a frying pan with a spatula. She mentions that the eggs are for her and her mother, if her mother wants some. The girl is focused and seems to enjoy the cooking process, occasionally glancing at the camera with a smile. The kitchen is warm and inviting, with a granite countertop and wooden cabinets in the background.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,0,1.0,yes,stirring scrambled eggs in a frying pan with a spatula,Directly states both required visual elements.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier3_va11y,3,"In a cozy kitchen, a young girl stands at the stove, skillfully stirring scrambled eggs in a frying pan with a spatula. She mentions that the eggs are for her and her mother, if her mother wants some. The girl is focused and seems to enjoy the cooking process, occasionally glancing at the camera with a smile. The kitchen is warm and inviting, with a granite countertop and wooden cabinets in the background.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,1,0.0,no,,Mentions cabinets but no refrigerator.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier3_va11y,3,"In a cozy kitchen, a young girl stands at the stove, skillfully stirring scrambled eggs in a frying pan with a spatula. She mentions that the eggs are for her and her mother, if her mother wants some. The girl is focused and seems to enjoy the cooking process, occasionally glancing at the camera with a smile. The kitchen is warm and inviting, with a granite countertop and wooden cabinets in the background.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,2,0.0,no,,No mention of clothing or cartoon character.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier3_va11y,3,"In a cozy kitchen, a young girl stands at the stove, skillfully stirring scrambled eggs in a frying pan with a spatula. She mentions that the eggs are for her and her mother, if her mother wants some. The girl is focused and seems to enjoy the cooking process, occasionally glancing at the camera with a smile. The kitchen is warm and inviting, with a granite countertop and wooden cabinets in the background.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,3,0.0,no,,No mention of pink bowl or plate.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier3_va11y,3,"In a cozy kitchen, a young girl stands at the stove, skillfully stirring scrambled eggs in a frying pan with a spatula. She mentions that the eggs are for her and her mother, if her mother wants some. The girl is focused and seems to enjoy the cooking process, occasionally glancing at the camera with a smile. The kitchen is warm and inviting, with a granite countertop and wooden cabinets in the background.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,4,1.0,yes,glancing at the camera with a smile,Directly states smiling expression.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier2_vatex_long,2,A young girl is shown cooking eggs in a frying pan and talking about who it's for.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,0,1.0,yes,cooking eggs in a frying pan,States main action; spatula use inferable from cooking.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier2_vatex_long,2,A young girl is shown cooking eggs in a frying pan and talking about who it's for.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,1,0.0,no,,No background appliances mentioned.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier2_vatex_long,2,A young girl is shown cooking eggs in a frying pan and talking about who it's for.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,2,0.0,no,,No clothing description provided.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier2_vatex_long,2,A young girl is shown cooking eggs in a frying pan and talking about who it's for.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,3,0.0,no,,No counter items mentioned.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier2_vatex_long,2,A young girl is shown cooking eggs in a frying pan and talking about who it's for.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,B,4,0.0,no,,No facial expression described.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not cooking eggs. Contradicts answer key."
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,1,0.0,no,,Wrong scene entirely; no kitchen appliances.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,2,0.0,no,,Wrong scene; no clothing description.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,3,0.0,no,,Wrong scene; no kitchen counter.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,C,4,0.0,no,,Wrong scene entirely.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,0,0.5,partial,making scrambled eggs on the stove,States action but omits spatula and stirring details.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,1,0.0,no,,No background appliances mentioned.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,2,0.0,no,,No clothing description provided.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,3,0.0,no,,No counter items mentioned.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,D,4,0.0,no,,No facial expression described.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not mixing spinach."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,1,0.0,no,flexible poles in a slalom course,"Describes ski poles, not wooden bowl."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,2,0.0,no,snowy hill,No cutting board or mozzarella mentioned.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,3,0.0,no,The skier moves,"Describes one skier, not two pairs of hands."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",openai:gpt-4o,anthropic:claude-haiku-4-5-20251001,A,4,0.0,no,,No leaves mentioned; completely wrong content.
